cavalry_to_now,infantry_to_now,kills_to_now,losses_to_now,map_name,player_id,player_index,player_name,ranged_to_now,replay_id,result,siege_to_now,snapshot_minute,source_name,static_defense_to_now,structures_done_to_now,team_id,units_born_to_now,upgrades_to_now,walls_gates_to_now
1,324,0,451,Age of Knights,6,5,Player 6,76,4cc0fa2abca29384,Win,13,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,29,0,618,6,0
1,0,0,0,Age of Knights,7,6,Player 7,0,4cc0fa2abca29384,Loss,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,2,1,17,1,0
1,17,0,5,Age of Knights,7,6,Player 7,0,4cc0fa2abca29384,Loss,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,8,1,52,3,0
1,42,0,52,Age of Knights,7,6,Player 7,0,4cc0fa2abca29384,Loss,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,9,1,99,4,0
1,65,0,116,Age of Knights,7,6,Player 7,0,4cc0fa2abca29384,Loss,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,10,1,143,4,0
1,90,0,130,Age of Knights,7,6,Player 7,0,4cc0fa2abca29384,Loss,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,10,1,192,5,0
1,114,0,176,Age of Knights,7,6,Player 7,2,4cc0fa2abca29384,Loss,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,14,1,242,5,0
1,291,0,418,Age of Knights,7,6,Player 7,41,4cc0fa2abca29384,Loss,1,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,28,1,557,6,0
1,491,4,825,Age of Knights,7,6,Player 7,85,4cc0fa2abca29384,Loss,13,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,28,1,914,6,0
1,0,0,0,Age of Knights,8,7,Player 8,0,4cc0fa2abca29384,Loss,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,2,1,17,1,0
1,18,0,4,Age of Knights,8,7,Player 8,0,4cc0fa2abca29384,Loss,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,9,1,53,3,0
1,43,0,66,Age of Knights,8,7,Player 8,0,4cc0fa2abca29384,Loss,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,10,1,107,4,0
1,74,0,129,Age of Knights,8,7,Player 8,4,4cc0fa2abca29384,Loss,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,17,1,154,4,0
1,107,0,181,Age of Knights,8,7,Player 8,4,4cc0fa2abca29384,Loss,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,17,1,192,4,0
1,134,0,189,Age of Knights,8,7,Player 8,4,4cc0fa2abca29384,Loss,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,17,1,219,4,0
1,199,0,280,Age of Knights,8,7,Player 8,4,4cc0fa2abca29384,Loss,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,17,1,284,4,0
1,277,0,315,Age of Knights,8,7,Player 8,4,4cc0fa2abca29384,Loss,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (11).SC2Replay,0,17,1,362,4,0
1,0,0,1,Age of Knights,1,0,shermanator,0,1ef0d6fefa2acde5,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,0,2,0,21,8,0
9,0,0,3,Age of Knights,1,0,shermanator,0,1ef0d6fefa2acde5,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,2,9,0,43,11,2
29,0,0,35,Age of Knights,1,0,shermanator,0,1ef0d6fefa2acde5,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,6,15,0,72,12,3
66,0,0,66,Age of Knights,1,0,shermanator,0,1ef0d6fefa2acde5,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,8,20,0,120,14,3
95,0,0,108,Age of Knights,1,0,shermanator,0,1ef0d6fefa2acde5,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,9,29,0,164,17,3
139,0,0,138,Age of Knights,1,0,shermanator,0,1ef0d6fefa2acde5,Win,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,10,33,0,210,19,3
139,0,0,138,Age of Knights,1,0,shermanator,0,1ef0d6fefa2acde5,Win,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,10,33,0,210,19,3
139,0,0,138,Age of Knights,1,0,shermanator,0,1ef0d6fefa2acde5,Win,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,10,33,0,210,19,3
1,0,0,1,Age of Knights,2,1,DrRobot,0,1ef0d6fefa2acde5,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,0,2,0,16,3,0
1,5,0,3,Age of Knights,2,1,DrRobot,0,1ef0d6fefa2acde5,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,0,5,0,26,7,0
1,15,0,14,Age of Knights,2,1,DrRobot,0,1ef0d6fefa2acde5,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,0,6,0,45,9,0
1,21,0,21,Age of Knights,2,1,DrRobot,0,1ef0d6fefa2acde5,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,0,8,0,57,14,0
1,35,0,21,Age of Knights,2,1,DrRobot,0,1ef0d6fefa2acde5,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,1,10,0,72,15,0
1,35,0,26,Age of Knights,2,1,DrRobot,0,1ef0d6fefa2acde5,Win,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,1,10,0,78,16,0
1,35,0,26,Age of Knights,2,1,DrRobot,0,1ef0d6fefa2acde5,Win,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,1,10,0,78,16,0
1,35,0,26,Age of Knights,2,1,DrRobot,0,1ef0d6fefa2acde5,Win,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,1,10,0,78,16,0
1,0,0,1,Age of Knights,3,2,chikenbagelz,0,1ef0d6fefa2acde5,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,0,1,0,20,10,0
1,7,0,3,Age of Knights,3,2,chikenbagelz,0,1ef0d6fefa2acde5,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,0,7,0,41,15,0
1,16,0,9,Age of Knights,3,2,chikenbagelz,0,1ef0d6fefa2acde5,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,1,9,0,57,19,0
1,16,1,20,Age of Knights,3,2,chikenbagelz,0,1ef0d6fefa2acde5,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,4,18,0,69,20,0
1,16,1,32,Age of Knights,3,2,chikenbagelz,0,1ef0d6fefa2acde5,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,6,20,0,79,23,0
1,16,1,37,Age of Knights,3,2,chikenbagelz,16,1ef0d6fefa2acde5,Win,16,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,6,22,0,95,27,0
1,16,1,37,Age of Knights,3,2,chikenbagelz,16,1ef0d6fefa2acde5,Win,16,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,6,22,0,95,27,0
1,16,1,37,Age of Knights,3,2,chikenbagelz,16,1ef0d6fefa2acde5,Win,16,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,6,22,0,95,27,0
2,0,0,0,Age of Knights,4,3,strife,0,1ef0d6fefa2acde5,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,3,6,0,22,4,0
5,0,0,5,Age of Knights,4,3,strife,2,1ef0d6fefa2acde5,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,3,13,0,41,10,0
25,0,0,24,Age of Knights,4,3,strife,8,1ef0d6fefa2acde5,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,3,17,0,76,14,0
61,0,0,52,Age of Knights,4,3,strife,8,1ef0d6fefa2acde5,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,3,25,0,131,20,0
109,0,0,102,Age of Knights,4,3,strife,8,1ef0d6fefa2acde5,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,5,27,0,179,27,0
145,0,0,135,Age of Knights,4,3,strife,8,1ef0d6fefa2acde5,Win,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,7,29,0,228,32,0
145,0,0,135,Age of Knights,4,3,strife,8,1ef0d6fefa2acde5,Win,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,7,29,0,228,32,0
145,0,0,135,Age of Knights,4,3,strife,8,1ef0d6fefa2acde5,Win,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,7,29,0,228,32,0
1,0,1,2,Age of Knights,5,4,Asklepius,0,1ef0d6fefa2acde5,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,0,1,1,18,3,0
1,0,1,5,Age of Knights,5,4,Asklepius,0,1ef0d6fefa2acde5,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,1,6,1,36,4,0
1,0,1,15,Age of Knights,5,4,Asklepius,12,1ef0d6fefa2acde5,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,1,9,1,61,8,0
1,15,3,45,Age of Knights,5,4,Asklepius,18,1ef0d6fefa2acde5,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,1,13,1,87,10,0
1,41,3,93,Age of Knights,5,4,Asklepius,25,1ef0d6fefa2acde5,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,2,17,1,120,10,0
1,41,3,133,Age of Knights,5,4,Asklepius,25,1ef0d6fefa2acde5,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,2,18,1,120,10,0
1,41,3,133,Age of Knights,5,4,Asklepius,25,1ef0d6fefa2acde5,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,2,18,1,120,10,0
1,41,3,133,Age of Knights,5,4,Asklepius,25,1ef0d6fefa2acde5,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,2,18,1,120,10,0
1,0,0,0,Age of Knights,6,5,GrouNdZerO,0,1ef0d6fefa2acde5,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,0,5,1,21,2,0
1,10,0,6,Age of Knights,6,5,GrouNdZerO,0,1ef0d6fefa2acde5,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,2,17,1,49,3,0
1,32,0,42,Age of Knights,6,5,GrouNdZerO,0,1ef0d6fefa2acde5,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,4,22,1,79,5,0
1,42,0,59,Age of Knights,6,5,GrouNdZerO,0,1ef0d6fefa2acde5,Undecided,2,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,6,25,1,106,8,0
1,44,0,105,Age of Knights,6,5,GrouNdZerO,0,1ef0d6fefa2acde5,Undecided,2,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,21,40,1,119,15,15
1,54,0,140,Age of Knights,6,5,GrouNdZerO,1,1ef0d6fefa2acde5,Undecided,3,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,37,56,1,139,16,26
1,54,0,140,Age of Knights,6,5,GrouNdZerO,1,1ef0d6fefa2acde5,Undecided,3,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,37,56,1,139,16,26
1,54,0,140,Age of Knights,6,5,GrouNdZerO,1,1ef0d6fefa2acde5,Undecided,3,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,37,56,1,139,16,26
1,0,0,0,Age of Knights,7,6,Smoggytag,0,1ef0d6fefa2acde5,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,0,2,1,16,2,0
1,4,0,1,Age of Knights,7,6,Smoggytag,0,1ef0d6fefa2acde5,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,1,6,1,26,8,1
1,9,0,11,Age of Knights,7,6,Smoggytag,0,1ef0d6fefa2acde5,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,1,8,1,39,13,1
1,26,0,24,Age of Knights,7,6,Smoggytag,0,1ef0d6fefa2acde5,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,1,9,1,56,16,1
1,45,0,51,Age of Knights,7,6,Smoggytag,0,1ef0d6fefa2acde5,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,1,13,1,84,24,1
1,79,0,117,Age of Knights,7,6,Smoggytag,0,1ef0d6fefa2acde5,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,2,14,1,118,24,1
1,79,0,117,Age of Knights,7,6,Smoggytag,0,1ef0d6fefa2acde5,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,2,14,1,118,24,1
1,79,0,117,Age of Knights,7,6,Smoggytag,0,1ef0d6fefa2acde5,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,2,14,1,118,24,1
1,0,0,3,Age of Knights,8,7,KilledJoy,0,1ef0d6fefa2acde5,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,0,3,1,18,7,0
1,12,0,3,Age of Knights,8,7,KilledJoy,0,1ef0d6fefa2acde5,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,2,6,1,36,9,0
1,29,0,24,Age of Knights,8,7,KilledJoy,0,1ef0d6fefa2acde5,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,6,14,1,60,14,3
1,29,0,45,Age of Knights,8,7,KilledJoy,0,1ef0d6fefa2acde5,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,9,21,1,67,20,5
1,43,0,54,Age of Knights,8,7,KilledJoy,0,1ef0d6fefa2acde5,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,14,26,1,86,27,8
1,51,0,98,Age of Knights,8,7,KilledJoy,7,1ef0d6fefa2acde5,Undecided,2,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,14,26,1,103,29,8
1,51,0,98,Age of Knights,8,7,KilledJoy,7,1ef0d6fefa2acde5,Undecided,2,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,14,26,1,103,29,8
1,51,0,98,Age of Knights,8,7,KilledJoy,7,1ef0d6fefa2acde5,Undecided,2,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (12).SC2Replay,14,26,1,103,29,8
1,0,0,2,Age of Knights,1,0,shermanator,0,003b05a190b91228,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,0,3,0,22,8,0
8,0,0,4,Age of Knights,1,0,shermanator,0,003b05a190b91228,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,4,11,0,42,9,3
25,0,0,24,Age of Knights,1,0,shermanator,0,003b05a190b91228,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,6,16,0,74,10,3
42,0,0,35,Age of Knights,1,0,shermanator,0,003b05a190b91228,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,9,24,0,104,13,3
63,0,0,66,Age of Knights,1,0,shermanator,0,003b05a190b91228,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,10,35,0,131,15,3
105,0,0,131,Age of Knights,1,0,shermanator,13,003b05a190b91228,Win,13,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,10,35,0,204,20,3
159,0,0,230,Age of Knights,1,0,shermanator,45,003b05a190b91228,Win,45,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,11,36,0,297,27,3
159,0,0,230,Age of Knights,1,0,shermanator,45,003b05a190b91228,Win,45,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,11,36,0,297,27,3
1,0,0,1,Age of Knights,2,1,RaccoonGuyy,0,003b05a190b91228,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,0,2,0,16,6,0
1,2,0,4,Age of Knights,2,1,RaccoonGuyy,0,003b05a190b91228,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,0,5,0,28,7,0
1,14,0,12,Age of Knights,2,1,RaccoonGuyy,0,003b05a190b91228,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,2,8,0,42,15,0
1,25,0,27,Age of Knights,2,1,RaccoonGuyy,4,003b05a190b91228,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,2,11,0,70,24,0
1,28,0,27,Age of Knights,2,1,RaccoonGuyy,13,003b05a190b91228,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,3,12,0,82,26,0
1,35,0,65,Age of Knights,2,1,RaccoonGuyy,15,003b05a190b91228,Win,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,3,14,0,102,36,0
1,47,0,72,Age of Knights,2,1,RaccoonGuyy,24,003b05a190b91228,Win,9,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,3,17,0,128,42,0
1,47,0,72,Age of Knights,2,1,RaccoonGuyy,24,003b05a190b91228,Win,9,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,3,17,0,128,42,0
1,0,0,1,Age of Knights,3,2,Zergkilla,0,003b05a190b91228,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,0,3,0,23,3,0
1,2,0,5,Age of Knights,3,2,Zergkilla,0,003b05a190b91228,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,1,9,0,36,5,0
1,29,0,11,Age of Knights,3,2,Zergkilla,0,003b05a190b91228,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,1,12,0,76,12,0
1,64,1,39,Age of Knights,3,2,Zergkilla,0,003b05a190b91228,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,1,17,0,117,22,0
1,76,1,47,Age of Knights,3,2,Zergkilla,8,003b05a190b91228,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,2,22,0,148,30,0
1,100,1,100,Age of Knights,3,2,Zergkilla,32,003b05a190b91228,Win,24,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,3,24,0,197,37,0
1,128,3,146,Age of Knights,3,2,Zergkilla,84,003b05a190b91228,Win,76,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,3,26,0,291,43,0
1,128,3,146,Age of Knights,3,2,Zergkilla,84,003b05a190b91228,Win,76,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,3,26,0,291,43,0
1,0,0,1,Age of Knights,4,3,MegaDuke,0,003b05a190b91228,Win,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,0,2,0,18,13,0
1,0,0,2,Age of Knights,4,3,MegaDuke,0,003b05a190b91228,Win,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,1,6,0,27,17,0
1,0,0,4,Age of Knights,4,3,MegaDuke,8,003b05a190b91228,Win,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,3,14,0,38,20,2
1,30,0,10,Age of Knights,4,3,MegaDuke,8,003b05a190b91228,Win,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,10,21,0,72,30,6
1,30,0,32,Age of Knights,4,3,MegaDuke,18,003b05a190b91228,Win,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,14,25,0,84,41,7
1,33,0,39,Age of Knights,4,3,MegaDuke,24,003b05a190b91228,Win,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,23,35,0,102,43,13
1,51,0,69,Age of Knights,4,3,MegaDuke,28,003b05a190b91228,Win,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,30,46,0,141,49,17
1,51,0,69,Age of Knights,4,3,MegaDuke,28,003b05a190b91228,Win,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,30,46,0,141,49,17
1,0,0,0,Age of Knights,5,4,DarkSouL,0,003b05a190b91228,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,0,1,1,15,7,0
1,0,0,0,Age of Knights,5,4,DarkSouL,0,003b05a190b91228,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,0,3,1,22,7,0
1,0,0,0,Age of Knights,5,4,DarkSouL,0,003b05a190b91228,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (13).SC2Replay,0,4,1,28,8,0
